student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0397,92.436509,A,1,87.21270135,78.74791728,79.17439622,79.8787754,3.706468934,83.78079041,86.44796902,7.468122557,2.929297234,76.14192651,9.759006288,1,Bachelor,Noisy
S0398,51.9352565,D,1,63.59467151,63.10297337,64.5183744,61.08766077,2.453615728,64.9197813,76.0813945,6.8101481,5.910386893,90.81720843,5.974820233,2.500194827,High School,Noisy
S0399,89.25546924,B,1,81.29790873,76.35495319,91.41593982,86.17447102,4.75272469,87.48935112,94.2488083,7.559033585,2.955461221,116.4227093,9.315542023,1,Bachelor,Quiet
S0400,80.53355632,B,1,81.49985807,75.98191149,81.5338573,84.07799852,2.102267105,81.37943598,69.84411483,7.477848412,1.399912414,52.83025132,9.085668245,1,Bachelor,Quiet
S0401,45.7466217,F,0,45.67181279,46.57128354,44.72161761,50.56392335,2.328690088,67.09152688,68.58958467,7.42004063,1.449128763,108.7479353,5.264082384,5.430243997,High School,Moderate
S0402,98.37899052,A,1,89.64040987,96.6004213,87.85318275,92.2511226,3.803233672,90.93948453,93.62856131,7.035942004,3.953768607,113.1670025,7.745742405,4.827009985,Bachelor,Noisy
S0403,58.78745766,D,1,67.78888048,72.38046351,66.88692208,62.27053134,4.061265198,75.58421801,89.14037319,7.208831916,3.996817759,90.33739632,4.436093894,6.063727742,Bachelor,Quiet
S0404,89.62376951,B,1,85.45516064,77.60265762,92.31940301,83.80121451,4.717613935,79.76637609,104.4399171,7.373098232,3.093794952,113.8139965,9.020264324,1,High School,Noisy
S0405,56.19869749,D,1,57.60272806,52.65458737,46.5434185,53.70173241,1.819209636,73.67993092,75.83583561,7.572263407,3.159218462,65.80907287,5.047275301,4.591494506,Bachelor,Moderate
S0406,90.92364651,A,1,89.25377757,93.95763351,96.92094607,95.90665209,4.191992141,84.63066632,91.51469159,7.109666147,1.269662914,115.7714558,4.424888208,5.697602717,Bachelor,Quiet
S0407,64.42707879,D,1,61.40609233,56.49365536,54.28630657,55.4221491,3.954184214,74.13233526,84.49959847,6.811294745,3.582732552,93.25045894,6.401314573,3.686042852,Bachelor,Quiet
S0408,55.32549998,D,1,40.59607083,39.47290508,39.26280919,45.06455928,1.255178225,49.52938255,52.12229286,6.472882821,3.523697377,33.78051907,7.461532832,1.807654043,Bachelor,Moderate
S0409,96.08753603,A,1,89.7960087,92.5462692,87.6497866,94.26077805,2.548892565,87.13291294,68.12874028,7.282619634,1.747746593,111.6185549,9.129501751,1.115789991,Bachelor,Noisy
S0410,64.17490243,D,1,45.02076722,40.17904495,47.96353357,54.16886823,2.131061828,59.31745449,64.44144416,8.051851367,1.519196931,73.60255281,9.845455153,1,Master,Quiet
S0411,62.77214273,D,1,57.56225007,58.0891276,49.57162831,55.5138171,2.217961697,77.04767322,79.07196511,7.568633224,1.617862453,71.42942863,6.636955075,2.418136202,Bachelor,Quiet
S0412,87.64791904,B,1,92.25340819,85.58328071,94.56427152,95.81501899,4.931787518,89.24214083,99.89699812,8.851887212,1.505141232,80.98199454,4.362681538,6.283116104,Bachelor,Moderate
S0413,96.17962723,A,1,92.28339308,89.27655486,102.4049412,103.6916523,3.571109654,87.34098527,87.65911916,6.88214089,4.048540978,43.44460921,8.494693474,1,Bachelor,Moderate
S0414,82.02761413,B,1,71.53908385,73.13799352,64.72321382,68.45087546,3.870704631,78.20109189,77.60494127,7.435121962,1.982413262,72.22494437,7.391039537,3.147172068,Bachelor,Moderate
S0415,86.30178812,B,1,74.75104667,66.786078,75.69957751,67.07584543,4.906470549,72.38331907,93.07487335,7.375946231,2.257150761,104.8014495,6.687348069,1.943188156,High School,Noisy
S0416,63.09447383,D,1,64.66450371,66.8668774,61.35459282,55.26445354,2.50880713,80.44853531,79.52347018,7.120737437,1.867860721,31.39342132,5.855613273,5.909212611,Master,Noisy
S0417,71.57298139,C,1,56.12659244,56.02840345,58.25602847,59.69015259,4.207360674,78.02014831,93.5074773,6.234328737,5.789176522,54.56254443,7.014391167,2.211338911,High School,Noisy
S0418,64.84197976,D,1,58.07655,60.83899977,58.17228888,48.66079896,2.738123853,71.00284255,76.64521214,6.981967819,5.273087316,30.22091278,6.032077627,3.744255801,Master,Moderate
S0419,86.6162297,B,1,76.98851508,78.10808575,73.78108054,75.12691982,4.478134687,86.44627538,97.60555867,7.411243078,2.152474187,67.41401782,8.542071206,1.788542055,Bachelor,Quiet
S0420,80.08054404,B,1,81.38059912,88.20130127,83.81996054,83.56716505,1.722630165,77.84455857,75.40529068,6.811920694,2.63783147,95.54839594,7.263362179,2.171287869,Bachelor,Noisy
S0421,100,A,1,83.5368474,84.16296992,92.55858795,84.46272509,4.790744708,77.78285587,96.80223476,6.922618426,2.049464212,101.8894646,9.261086645,1,Master,Moderate
S0422,70.26428187,C,1,83.42899785,81.28197015,82.4744789,85.55622217,1.875086834,81.91912267,69.09771735,6.737085115,3.459379797,115.0670785,7.261263488,3.314093237,Master,Noisy
S0423,52.28934358,D,1,45.01633567,45.62782318,48.61512538,46.12778495,2.304882028,64.68287303,74.01180487,7.707515918,1.098052662,84.76541517,5.42957448,5.531038752,High School,Quiet
S0424,74.62950551,C,1,67.19311676,69.9096069,60.72675197,73.58744583,4.024768936,71.62662497,102.2082375,7.289741254,4.356840044,52.916418,9.106551293,1.684946143,Master,Quiet
S0425,55.87652255,D,1,43.1657318,43.41003215,38.38354992,38.4041499,2.575020566,64.27170685,65.25342434,6.245018455,3.615790749,113.1733154,7.34331427,2.484875267,Bachelor,Moderate
S0426,81.36070547,B,1,70.22408853,70.42704698,72.58611992,66.83911284,3.432845507,76.64399167,87.74457014,6.192128469,5.493194642,99.77841785,5.241046229,4.612321997,High School,Quiet
S0427,64.52131735,D,1,64.28417758,60.77421914,71.70475772,60.42088035,2.778294004,67.15055491,77.2089288,7.525565983,1.821963422,81.69856347,7.74104686,4.608061698,Master,Moderate
S0428,81.36151125,B,1,88.82373005,85.50922546,90.6017968,92.97468911,3.969479748,87.00583011,92.52865611,5.576983247,5.02054623,92.60761941,6.14630059,4.803588479,Master,Moderate
S0429,63.80956177,D,1,59.30032569,52.28729933,57.73503554,63.80231863,1.913325009,73.96780406,65.84638732,6.095259337,4.959805072,113.188472,9.066433674,1,High School,Moderate
S0430,50.55997499,D,1,46.4386859,55.18656962,46.43514293,48.6948125,1.233831949,64.07668954,62.09349434,7.169283946,1.635905946,94.11546256,6.719798432,3.380189732,Master,Moderate
S0431,60.76672696,D,1,47.86454251,41.64522634,41.61250384,53.78201085,2.19971759,69.69551177,75.5542288,6.704175977,2.992796121,63.15370568,8.358648149,1.306208713,Bachelor,Quiet
S0432,78.54637759,C,1,81.88308474,78.41855876,84.90566138,75.99288041,2.897234659,74.8545234,94.5368976,7.540715811,1.850763206,94.17253821,4.573217246,5.29144852,High School,Quiet
S0433,72.37453903,C,1,74.00199348,70.40995715,78.41365879,82.33811404,1.672080209,79.34074885,70.76098303,7.237639445,2.273602502,33.62503465,6.376146078,2.394358764,Master,Quiet
S0434,60.65683276,D,1,45.56174719,50.03636907,43.30129552,53.1779403,2.419189159,56.92947006,69.9515636,7.027487686,2.316230874,64.77740056,9.899448619,1,Bachelor,Quiet
S0435,48.53186022,F,0,44.62587434,43.15112594,42.2756636,48.30398432,2.599932073,56.74253038,73.88052232,7.079626722,3.78118197,66.56907287,8.850761737,2.960794036,Master,Moderate
S0436,73.94312761,C,1,78.55330223,84.79201259,79.88269338,87.46229677,1.229567375,76.12199695,60.02860321,7.944420961,3.057054659,45.0154411,4.959644814,5.619431487,High School,Moderate
S0437,58.16413405,D,1,44.00196535,40.63451223,41.81836667,35.71884931,3.333228993,57.29068176,74.35407406,7.098029052,5.73866402,32.07769325,5.666584297,1.842254295,Master,Quiet
S0438,81.3916304,B,1,85.20230326,86.59727407,84.87164019,82.58006258,4.537373712,79.86117254,93.72328616,6.549058901,1.63185071,42.0043113,5.978894853,5.237828639,Master,Noisy
S0439,67.20447404,C,1,78.84332249,74.66658723,89.34193144,75.16680519,1.606971652,78.35090969,69.73386193,6.52799789,5.868460674,88.91593462,7.902193363,3.18743616,Master,Noisy
S0440,61.17692347,D,1,44.47418294,55.19992857,43.23905443,48.08157955,3.391232054,66.4228639,77.54115994,7.265030395,2.153193201,102.2059935,8.541968557,1.098746139,Bachelor,Noisy
S0441,51.47405107,D,1,44.66607427,38.72808218,42.87437351,39.41537058,3.65895682,60.72724194,91.83198145,6.618266767,4.864369682,118.9383143,8.497159653,2.220103891,Bachelor,Quiet
S0442,85.57106464,B,1,94.26517682,95.81428037,91.02746779,98.05265256,2.677338722,79.20445987,79.21226132,6.992403594,2.694849631,61.17271528,7.059244338,2.081356451,Master,Moderate
S0443,70.66520859,C,1,60.58489377,63.75377817,64.30585362,67.43757449,3.804390349,75.99278612,84.37273688,7.544172222,1.715406977,83.94413,8.864923227,1,Master,Moderate
S0444,60.47511958,D,1,60.38531809,62.45431358,59.47919722,63.86133259,2.642926174,66.00720838,75.72161355,6.48886992,5.289445926,114.343047,6.622468497,4.876077864,High School,Noisy
S0445,78.19137138,C,1,84.7039762,83.7775379,81.45711101,86.12273132,3.018549152,82.05838596,88.17710056,6.947232772,2.544304496,45.03376032,4.743283392,4.984986568,Master,Noisy
S0446,88.24309506,B,1,92.09867176,91.44956826,98.70519192,87.15930505,1.029412178,88.28201841,63.96186085,6.26353312,4.294277021,94.58810277,7.38665105,1,High School,Moderate
S0447,98.58106053,A,1,94.23005851,94.44911587,101.3280735,89.99580368,3.766880457,88.11308135,87.71272284,6.625986631,3.832218425,97.94808598,9.713808308,1,Bachelor,Noisy
S0448,83.55198464,B,1,81.43580019,80.70079018,78.43368236,87.68389472,3.645370716,86.18879783,85.26529057,7.109495168,3.358781547,38.00779823,8.757961908,1.163449699,Master,Noisy
S0449,59.46700796,D,1,60.6942772,65.51367279,51.36157745,64.59102222,1.153603509,72.74215432,61.91908045,7.255768962,3.479097363,107.5124447,7.472203886,3.726164683,High School,Moderate
S0450,50.82426709,D,1,44.59253942,55.64515443,49.63010787,44.39744182,2.47300043,57.98972181,72.17118651,7.028317618,4.66118957,103.1794542,7.880833962,2.13350246,Bachelor,Noisy
S0451,99.16478726,A,1,82.74308038,79.95562145,79.31993125,80.65353265,4.916127363,92.26435106,88.6375261,7.321245617,1.438864571,33.00627059,9.583372162,1,High School,Noisy
S0452,61.07415995,D,1,70.71223374,63.86321884,74.66536173,60.58319437,2.68294625,76.32778418,87.04035206,6.839651291,4.34090331,38.19759734,6.570056767,4.474999379,Bachelor,Quiet
S0453,51.68507791,D,1,63.33221051,62.89080027,53.48169142,57.97794842,3.007781621,70.92940412,80.8544412,6.837533144,5.479060507,34.42142045,5.988364834,4.132425399,Master,Noisy
S0454,99.32670349,A,1,89.84949118,102.7480379,94.31247787,99.40658662,4.639720633,89.74437271,98.38794265,8.196115152,1.288940985,60.12691786,9.86344939,1,High School,Quiet
S0455,59.93885521,D,1,46.11586153,42.09748869,40.06000188,39.71358367,3.869047503,64.30518549,88.40093629,7.459603564,1.703266696,75.83600916,9.180658801,1.974338759,Master,Moderate
S0456,69.80642566,C,1,67.09438074,75.28996476,70.74820133,68.04177984,3.328280524,75.54333133,79.60722124,6.514586232,4.583159684,77.91129552,5.938261508,4.255400257,High School,Quiet
S0457,59.55814341,D,1,40.62445046,49.01295453,40.6958158,45.66167033,4.191218725,72.77314522,90.98256485,7.139639645,3.186408241,54.09000838,6.782683584,3.220242383,Bachelor,Moderate
S0458,69.0385025,C,1,65.77633531,63.0083941,61.00663821,59.50172197,4.457465066,71.51256051,86.57767685,6.519823332,3.017743104,112.0437198,6.490468774,3.687439617,High School,Quiet
S0459,47.09878583,F,0,43.09668016,45.94159556,41.0614986,44.02023254,2.827552287,59.95953561,89.66095536,7.397745293,1.684833173,63.14365109,4.894574072,4.034757557,High School,Quiet
S0460,70.61198274,C,1,46.53498539,54.67696851,49.96657768,51.22456308,2.90043346,63.85038526,72.83177461,7.312138138,3.533850204,34.09951404,9.746915943,1,Master,Quiet
S0461,59.5401984,D,1,46.46394357,44.56830487,46.99341584,46.52644018,2.544203743,68.58955146,70.28220601,7.831155598,1.632726556,57.02044004,6.425874587,3.577708015,Master,Noisy
S0462,96.24429,A,1,75.70656662,74.68866482,78.62863152,90.04858189,4.86682456,70.32061316,96.46694958,6.849935513,3.383102282,77.79984803,9.251974496,1,Master,Noisy
S0463,78.92044163,C,1,81.03246836,78.12406379,90.91467128,72.68947207,3.788665017,70.68845472,94.3270288,6.663436152,4.818076495,66.73996403,5.136137366,6.136291017,Bachelor,Noisy
S0464,70.22153361,C,1,72.08528208,67.01149843,64.26407402,77.37892473,1.332892265,73.10706469,63.40146764,6.900278293,2.291321789,54.64582672,7.287224864,2.930180989,Master,Noisy
S0465,82.50121537,B,1,92.91949017,89.67310244,101.005553,92.05548148,4.451838493,78.29013029,88.33770595,7.330566822,3.403930841,41.81909248,4.143768311,6.711135612,High School,Noisy
S0466,69.31303934,C,1,60.61788187,54.49818054,61.13966156,64.47748265,2.922239763,68.1847842,85.49408944,6.173065328,5.960079847,103.724805,8.585322903,1.424072452,Bachelor,Quiet
S0467,51.36783976,D,1,55.71416475,55.88458209,51.2202445,57.9207005,1.275015626,70.36958085,66.40515939,6.532048639,4.433252117,119.6530718,7.485483389,3.570805094,Master,Noisy
S0468,80.65257713,B,1,87.77295205,83.9230859,81.12138392,84.10717106,3.198869021,79.43273171,84.68086499,6.257102925,5.206783857,59.65879202,7.753537501,2.643990256,High School,Moderate
S0469,44.44344283,F,0,52.29777112,53.46670068,51.35216916,53.44275308,2.668657116,59.01475268,80.26524236,7.046281657,3.074238033,64.34589398,4.310325295,5.70309519,High School,Quiet
S0470,92.65125522,A,1,92.97723967,85.19776144,97.58549023,83.68773241,4.510997619,86.83530564,107.0817857,6.324269793,4.839304616,85.62337722,5.266229981,4.72048693,Bachelor,Quiet
S0471,46.6039771,F,0,40.66849611,42.32289727,40.03075051,43.68473361,1.815978414,64.64696548,79.08525862,7.968307759,1.202545865,94.65973273,4.445985234,4.59957614,High School,Moderate
S0472,92.62837986,A,1,93.34333547,97.51098028,100.8991101,94.8341278,4.305858438,78.19680054,89.62500766,7.317991452,1.614555913,65.28265813,5.733485895,4.773429825,Master,Noisy
S0473,52.75090033,D,1,42.37379516,32.40511694,35.11791671,45.567096,3.230754765,65.28805957,90.42697261,8.191876159,2.015352965,111.4436565,7.764634046,2.195161219,High School,Moderate
S0474,75.17952661,C,1,89.01287125,90.8831541,88.95242651,94.30346288,1.218441213,88.59296665,64.10025308,7.829677365,3.009759623,80.40035903,7.397115906,2.100892134,Master,Quiet
S0475,82.08353718,B,1,69.023561,75.16190596,62.76159378,70.8616602,4.887381205,79.28220601,101.3692911,5.985610938,5.228724392,70.53510688,7.67289893,3.433562841,Master,Quiet
S0476,92.23877637,A,1,94.61306379,88.56485869,96.4312232,95.35351089,3.050460976,93.39893297,72.04325561,7.215453059,2.731330254,88.20054778,7.295507628,1.454276346,Bachelor,Quiet
S0477,55.32674698,D,1,44.05881106,52.42167299,48.49324801,39.65346938,2.163507417,73.03947515,70.78314534,6.392739899,4.273105968,115.7523463,5.638172774,3.939331331,High School,Moderate
S0478,67.79789438,C,1,70.46198564,72.55708069,68.35817667,66.90088182,2.877627368,73.45053258,74.71215573,6.472704776,4.546571474,101.5097065,5.467044984,5.560673765,Bachelor,Noisy
S0479,91.50377208,A,1,93.31163946,89.78658018,80.29057018,99.24531256,4.431431134,87.20367763,98.45460542,7.821940203,3.93091177,33.60118175,4.822358101,5.49316484,Bachelor,Quiet
S0480,76.2991566,C,1,68.77038143,68.49153604,69.76512216,75.95205846,2.219612498,72.30299855,77.55152748,7.010351339,2.786209841,59.90789197,9.094425249,1,Bachelor,Noisy
S0481,74.18800522,C,1,74.6169251,77.40855966,76.80061786,73.42637292,1.770705586,77.31834677,57.3346241,7.014533006,3.885266709,72.34902165,7.698876151,2.552127392,Master,Quiet
S0482,75.86270314,C,1,78.26617789,78.64620485,80.28765167,78.49619163,1.516284988,86.79745573,65.05267556,7.457262258,2.711327964,58.3065815,5.119066075,5.060348096,Master,Noisy
S0483,65.3285906,C,1,64.99975856,67.69353852,71.17866952,60.47668669,2.191437594,65.77480686,77.52368346,7.073874706,1.419368693,93.01688047,5.063256279,3.420081175,Master,Moderate
S0484,86.34056826,B,1,74.5156944,69.91232644,69.16042601,80.37947863,4.120192348,72.95259884,90.26852867,5.783246296,5.964019891,104.3642235,9.238213609,1,Master,Quiet
S0485,77.58557869,C,1,72.13728716,72.98409128,75.53836768,75.46437127,2.886505461,82.95454826,82.51037283,6.906215134,1.635912268,95.82105857,8.456385183,3.160136472,High School,Quiet
S0486,89.22531796,B,1,89.56369058,82.49511809,95.52622814,99.26977776,1.909926415,89.88202782,70.85509149,7.148492057,1.361741919,119.0399958,7.956394479,1.384281386,High School,Quiet
S0487,52.8930561,D,1,42.49955092,41.94342061,33.606613,38.10793553,1.664739998,59.43411723,68.35570114,4.957188822,5.392653746,54.52928831,6.441184645,3.240514341,Master,Moderate
S0488,60.54338243,D,1,55.45297543,50.93343722,57.05123456,53.56293593,2.330917906,71.99849772,71.95260417,7.519539209,2.509173304,108.7490546,5.571853386,3.886525851,Master,Moderate
S0489,98.4227616,A,1,92.27263162,88.59498191,89.75173247,93.42986124,4.759697492,87.84239502,91.51407089,7.75165146,4.25148487,98.99603987,9.876704579,1,High School,Noisy
S0490,94.38314115,A,1,88.96450811,95.14497399,88.55689475,92.1969558,2.37210685,91.9836271,68.11341777,7.280401775,2.645028648,62.59608818,8.78343745,1,Bachelor,Moderate
S0491,69.07268017,C,1,65.0611214,70.51767201,66.79950382,63.98278322,4.952496304,72.90310867,103.0717256,6.404684164,2.957271354,96.07120893,5.810675339,4.676066163,Bachelor,Quiet
S0492,81.43604466,B,1,74.10729288,77.15298348,71.67115006,69.74248743,2.940921823,82.18180701,79.50650951,6.985442351,2.31056486,39.36683608,9.085388778,1.111924635,Master,Noisy
S0493,56.38747499,D,1,55.25596506,49.79440124,51.87742467,59.66300271,1.716655673,80.83804208,66.47399551,6.955995569,2.715220029,101.0400134,8.553591692,2.219955923,Bachelor,Moderate
S0494,65.48440459,C,1,50.34666378,48.76462154,50.51742587,53.9523406,4.564560367,68.16382767,93.52615346,6.575157011,3.053502003,77.90975423,5.782483299,3.166575535,Master,Noisy
S0495,66.97722495,C,1,65.50341227,71.56890077,60.06718258,60.92204177,2.841421493,72.99834696,76.8882707,7.049467216,4.602080345,56.30611554,6.559317125,3.100342392,Master,Noisy
S0496,66.27762932,C,1,59.43437254,60.14295711,54.0052469,66.21158655,3.838685374,73.3294212,93.62141271,7.337825731,3.557680971,89.01995716,5.115720672,4.658556696,Master,Noisy
S0497,81.57369695,B,1,72.10108615,83.69773385,75.49795257,77.9520797,4.934846333,74.22413878,97.67224292,5.706926277,5.717826086,87.74579988,4.666314666,5.789332244,High School,Quiet
S0498,50.79996663,D,1,44.27540503,46.24199423,38.53143486,44.94688752,1.200701401,74.07754104,55.30169045,7.999719931,1.209401969,48.85376004,8.336572197,1,Bachelor,Quiet
S0499,79.72490591,C,1,93.59171442,94.55196,96.92327693,93.98970373,1.386778239,87.6962124,67.58604127,7.708803848,3.515341613,32.73576733,5.605071144,5.31058266,High School,Moderate
S0500,97.83260085,A,1,94.24159095,92.69600863,96.55454741,97.0118798,3.881826966,85.75612887,87.79388634,7.774941919,3.921123944,69.02603282,8.920356194,2.266059396,Bachelor,Quiet
